"well","minutes","OD600","Sample_Points","Time_offset(min)","Rep","Sample_Name","Sample_Offset","segments","Time","Temp","Media","Start_Inocula"
"G12",50,0.094,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:34:16,37,"LB","2uL"
"G12",55,0.094,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:39:16,36.9,"LB","2uL"
"G12",60,0.094,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:44:16,37,"LB","2uL"
"G12",65,0.094,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:49:16,37,"LB","2uL"
"G12",70,0.095,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:54:16,37,"LB","2uL"
"G12",75,0.095,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:59:16,37,"LB","2uL"
"G12",80,0.094,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:04:16,36.9,"LB","2uL"
"G12",85,0.095,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:09:16,37,"LB","2uL"
"G12",90,0.095,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:14:16,37,"LB","2uL"
"G12",95,0.096,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:19:16,37,"LB","2uL"
"G12",100,0.096,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:24:16,37,"LB","2uL"
"G12",105,0.097,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:29:16,37,"LB","2uL"
"G12",110,0.098,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:34:16,37,"LB","2uL"
"G12",115,0.099,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:39:16,37,"LB","2uL"
"G12",120,0.1,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:44:16,37,"LB","2uL"
"G12",130,0.102,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:54:16,37,"LB","2uL"
"G12",135,0.104,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:59:16,37,"LB","2uL"
"G12",190,0.14,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:54:16,37,"LB","2uL"
"G12",195,0.147,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:59:16,37,"LB","2uL"
"G12",250,0.252,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:54:16,37,"LB","2uL"
"G12",255,0.263,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:59:16,37,"LB","2uL"
"G12",310,0.348,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:54:16,37,"LB","2uL"
"G12",315,0.351,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:59:16,37,"LB","2uL"
"G12",370,0.401,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:54:16,37,"LB","2uL"
"G12",375,0.404,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:59:16,37,"LB","2uL"
"G12",430,0.413,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:54:16,37,"LB","2uL"
"G12",435,0.411,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:59:16,37,"LB","2uL"
"G12",490,0.421,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:54:16,37,"LB","2uL"
"G12",495,0.421,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:59:16,37,"LB","2uL"
"G12",550,0.421,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:54:16,37,"LB","2uL"
"G12",555,0.422,"T10",45,"A","T10_A_45","T10_45",10,2023-01-14 00:59:16,37,"LB","2uL"
"G2",2,0.099,"T1",45,"B","T1_B_45","T1_45",1,2023-01-14 00:02:16,37,"LB","2uL"
"G2",3,0.087,"T1",45,"B","T1_B_45","T1_45",1,2023-01-14 00:03:16,37,"LB","2uL"
"G2",4,0.087,"T1",45,"B","T1_B_45","T1_45",1,2023-01-14 00:04:16,37,"LB","2uL"
"G2",5,0.087,"T1",45,"B","T1_B_45","T1_45",1,2023-01-14 00:05:16,37,"LB","2uL"
"G2",6,0.087,"T1",45,"B","T1_B_45","T1_45",1,2023-01-14 00:06:16,36.9,"LB","2uL"
"G2",7,0.087,"T1",45,"B","T1_B_45","T1_45",1,2023-01-14 00:07:16,37,"LB","2uL"
"G2",8,0.087,"T1",45,"B","T1_B_45","T1_45",1,2023-01-14 00:08:16,37,"LB","2uL"
"G2",9,0.087,"T1",45,"B","T1_B_45","T1_45",1,2023-01-14 00:09:16,37,"LB","2uL"
"G2",10,0.087,"T1",45,"B","T1_B_45","T1_45",1,2023-01-14 00:10:16,37,"LB","2uL"
"G2",11,0.087,"T1",45,"B","T1_B_45","T1_45",1,2023-01-14 00:11:16,37,"LB","2uL"
"G2",12,0.087,"T1",45,"B","T1_B_45","T1_45",1,2023-01-14 00:12:16,37,"LB","2uL"
"G2",13,0.087,"T1",45,"B","T1_B_45","T1_45",1,2023-01-14 00:13:16,37,"LB","2uL"
"G2",14,0.087,"T1",45,"B","T1_B_45","T1_45",1,2023-01-14 00:14:16,37,"LB","2uL"
"G2",15,0.087,"T1",45,"B","T1_B_45","T1_45",1,2023-01-14 00:15:16,37,"LB","2uL"
"G3",3,0.089,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:03:16,37,"LB","2uL"
"G3",4,0.089,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:04:16,37,"LB","2uL"
"G3",5,0.089,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:05:16,37,"LB","2uL"
"G3",6,0.089,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:06:16,36.9,"LB","2uL"
"G3",7,0.089,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:07:16,37,"LB","2uL"
"G3",8,0.089,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:08:16,37,"LB","2uL"
"G3",9,0.089,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:09:16,37,"LB","2uL"
"G3",10,0.089,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:10:16,37,"LB","2uL"
"G3",11,0.089,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:11:16,37,"LB","2uL"
"G3",12,0.089,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:12:16,37,"LB","2uL"
"G3",13,0.089,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:13:16,37,"LB","2uL"
"G3",14,0.089,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:14:16,37,"LB","2uL"
"G3",15,0.089,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:15:16,37,"LB","2uL"
"G3",20,0.089,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:04:16,37,"LB","2uL"
"G3",25,0.089,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:09:16,37,"LB","2uL"
"G3",30,0.089,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:14:16,37,"LB","2uL"
"G3",35,0.089,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:19:16,37,"LB","2uL"
"G3",40,0.089,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:24:16,37,"LB","2uL"
"G3",45,0.09,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:29:16,37,"LB","2uL"
"G3",50,0.09,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:34:16,37,"LB","2uL"
"G3",55,0.09,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:39:16,36.9,"LB","2uL"
"G3",60,0.09,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:44:16,37,"LB","2uL"
"G3",65,0.09,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:49:16,37,"LB","2uL"
"G3",70,0.09,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:54:16,37,"LB","2uL"
"G3",75,0.091,"T2",45,"A","T2_A_45","T2_45",2,2023-01-14 00:59:16,37,"LB","2uL"
"G4",3,0.09,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:03:16,37,"LB","2uL"
"G4",4,0.09,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:04:16,37,"LB","2uL"
"G4",5,0.09,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:05:16,37,"LB","2uL"
"G4",6,0.09,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:06:16,36.9,"LB","2uL"
"G4",7,0.09,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:07:16,37,"LB","2uL"
"G4",8,0.091,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:08:16,37,"LB","2uL"
"G4",9,0.091,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:09:16,37,"LB","2uL"
"G4",10,0.091,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:10:16,37,"LB","2uL"
"G4",11,0.09,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:11:16,37,"LB","2uL"
"G4",12,0.09,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:12:16,37,"LB","2uL"
"G4",13,0.091,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:13:16,37,"LB","2uL"
"G4",14,0.09,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:14:16,37,"LB","2uL"
"G4",15,0.091,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:15:16,37,"LB","2uL"
"G4",20,0.091,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:04:16,37,"LB","2uL"
"G4",25,0.09,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:09:16,37,"LB","2uL"
"G4",30,0.091,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:14:16,37,"LB","2uL"
"G4",35,0.09,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:19:16,37,"LB","2uL"
"G4",40,0.091,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:24:16,37,"LB","2uL"
"G4",45,0.091,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:29:16,37,"LB","2uL"
"G4",50,0.091,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:34:16,37,"LB","2uL"
"G4",55,0.091,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:39:16,36.9,"LB","2uL"
"G4",60,0.091,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:44:16,37,"LB","2uL"
"G4",65,0.091,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:49:16,37,"LB","2uL"
"G4",70,0.092,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:54:16,37,"LB","2uL"
"G4",75,0.092,"T2",45,"B","T2_B_45","T2_45",2,2023-01-14 00:59:16,37,"LB","2uL"
"G5",3,0.09,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:03:16,37,"LB","2uL"
"G5",4,0.09,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:04:16,37,"LB","2uL"
"G5",5,0.09,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:05:16,37,"LB","2uL"
"G5",6,0.09,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:06:16,36.9,"LB","2uL"
"G5",7,0.091,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:07:16,37,"LB","2uL"
"G5",8,0.091,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:08:16,37,"LB","2uL"
"G5",9,0.09,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:09:16,37,"LB","2uL"
"G5",10,0.09,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:10:16,37,"LB","2uL"
"G5",11,0.091,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:11:16,37,"LB","2uL"
"G5",12,0.091,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:12:16,37,"LB","2uL"
"G5",13,0.091,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:13:16,37,"LB","2uL"
"G5",14,0.091,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:14:16,37,"LB","2uL"
"G5",15,0.091,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:15:16,37,"LB","2uL"
"G5",20,0.091,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:04:16,37,"LB","2uL"
"G5",25,0.091,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:09:16,37,"LB","2uL"
"G5",30,0.091,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:14:16,37,"LB","2uL"
"G5",35,0.091,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:19:16,37,"LB","2uL"
"G5",40,0.091,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:24:16,37,"LB","2uL"
"G5",45,0.091,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:29:16,37,"LB","2uL"
"G5",50,0.091,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:34:16,37,"LB","2uL"
"G5",55,0.092,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:39:16,36.9,"LB","2uL"
"G5",60,0.092,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:44:16,37,"LB","2uL"
"G5",65,0.092,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:49:16,37,"LB","2uL"
"G5",70,0.092,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:54:16,37,"LB","2uL"
"G5",75,0.093,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:59:16,37,"LB","2uL"
"G5",85,0.093,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:09:16,37,"LB","2uL"
"G5",90,0.094,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:14:16,37,"LB","2uL"
"G5",95,0.095,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:19:16,37,"LB","2uL"
"G5",100,0.095,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:24:16,37,"LB","2uL"
"G5",105,0.096,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:29:16,37,"LB","2uL"
"G5",110,0.097,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:34:16,37,"LB","2uL"
"G5",115,0.098,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:39:16,37,"LB","2uL"
"G5",120,0.099,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:44:16,37,"LB","2uL"
"G5",130,0.102,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:54:16,37,"LB","2uL"
"G5",135,0.104,"T3",45,"A","T3_A_45","T3_45",3,2023-01-14 00:59:16,37,"LB","2uL"
"G6",3,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:03:16,37,"LB","2uL"
"G6",4,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:04:16,37,"LB","2uL"
"G6",5,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:05:16,37,"LB","2uL"
"G6",6,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:06:16,36.9,"LB","2uL"
"G6",7,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:07:16,37,"LB","2uL"
"G6",8,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:08:16,37,"LB","2uL"
"G6",9,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:09:16,37,"LB","2uL"
"G6",10,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:10:16,37,"LB","2uL"
"G6",11,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:11:16,37,"LB","2uL"
"G6",12,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:12:16,37,"LB","2uL"
"G6",13,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:13:16,37,"LB","2uL"
"G6",14,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:14:16,37,"LB","2uL"
"G6",15,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:15:16,37,"LB","2uL"
"G6",20,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:04:16,37,"LB","2uL"
"G6",25,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:09:16,37,"LB","2uL"
"G6",30,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:14:16,37,"LB","2uL"
"G6",35,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:19:16,37,"LB","2uL"
"G6",40,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:24:16,37,"LB","2uL"
"G6",45,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:29:16,37,"LB","2uL"
"G6",50,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:34:16,37,"LB","2uL"
"G6",55,0.089,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:39:16,36.9,"LB","2uL"
"G6",60,0.088,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:44:16,37,"LB","2uL"
"G6",65,0.089,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:49:16,37,"LB","2uL"
"G6",70,0.089,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:54:16,37,"LB","2uL"
"G6",75,0.089,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:59:16,37,"LB","2uL"
"G6",80,0.09,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:04:16,36.9,"LB","2uL"
"G6",85,0.09,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:09:16,37,"LB","2uL"
"G6",90,0.09,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:14:16,37,"LB","2uL"
"G6",95,0.091,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:19:16,37,"LB","2uL"
"G6",100,0.092,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:24:16,37,"LB","2uL"
"G6",105,0.092,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:29:16,37,"LB","2uL"
"G6",110,0.093,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:34:16,37,"LB","2uL"
"G6",115,0.094,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:39:16,37,"LB","2uL"
"G6",120,0.095,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:44:16,37,"LB","2uL"
"G6",125,0.096,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:49:16,37,"LB","2uL"
"G6",130,0.098,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:54:16,37,"LB","2uL"
"G6",135,0.1,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:59:16,37,"LB","2uL"
"G6",190,0.137,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:54:16,37,"LB","2uL"
"G6",195,0.144,"T4",45,"A","T4_A_45","T4_45",4,2023-01-14 00:59:16,37,"LB","2uL"
"G7",3,0.09,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:03:16,37,"LB","2uL"
"G7",4,0.09,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:04:16,37,"LB","2uL"
"G7",5,0.09,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:05:16,37,"LB","2uL"
"G7",6,0.09,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:06:16,36.9,"LB","2uL"
"G7",7,0.09,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:07:16,37,"LB","2uL"
"G7",8,0.09,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:08:16,37,"LB","2uL"
"G7",9,0.091,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:09:16,37,"LB","2uL"
"G7",10,0.09,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:10:16,37,"LB","2uL"
"G7",11,0.09,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:11:16,37,"LB","2uL"
"G7",12,0.09,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:12:16,37,"LB","2uL"
"G7",13,0.09,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:13:16,37,"LB","2uL"
"G7",14,0.09,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:14:16,37,"LB","2uL"
"G7",15,0.09,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:15:16,37,"LB","2uL"
"G7",20,0.09,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:04:16,37,"LB","2uL"
"G7",25,0.09,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:09:16,37,"LB","2uL"
"G7",30,0.09,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:14:16,37,"LB","2uL"
"G7",35,0.088,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:19:16,37,"LB","2uL"
"G7",40,0.089,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:24:16,37,"LB","2uL"
"G7",45,0.089,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:29:16,37,"LB","2uL"
"G7",50,0.089,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:34:16,37,"LB","2uL"
"G7",55,0.089,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:39:16,36.9,"LB","2uL"
"G7",60,0.089,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:44:16,37,"LB","2uL"
"G7",65,0.089,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:49:16,37,"LB","2uL"
"G7",70,0.09,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:54:16,37,"LB","2uL"
"G7",75,0.09,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:59:16,37,"LB","2uL"
"G7",85,0.091,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:09:16,37,"LB","2uL"
"G7",90,0.091,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:14:16,37,"LB","2uL"
"G7",95,0.092,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:19:16,37,"LB","2uL"
"G7",100,0.092,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:24:16,37,"LB","2uL"
"G7",105,0.093,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:29:16,37,"LB","2uL"
"G7",110,0.094,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:34:16,37,"LB","2uL"
"G7",115,0.095,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:39:16,37,"LB","2uL"
"G7",120,0.096,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:44:16,37,"LB","2uL"
"G7",125,0.098,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:49:16,37,"LB","2uL"
"G7",130,0.099,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:54:16,37,"LB","2uL"
"G7",135,0.101,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:59:16,37,"LB","2uL"
"G7",190,0.137,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:54:16,37,"LB","2uL"
"G7",195,0.143,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:59:16,37,"LB","2uL"
"G7",250,0.254,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:54:16,37,"LB","2uL"
"G7",255,0.264,"T5",45,"A","T5_A_45","T5_45",5,2023-01-14 00:59:16,37,"LB","2uL"
"G8",3,0.087,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:03:16,37,"LB","2uL"
"G8",4,0.087,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:04:16,37,"LB","2uL"
"G8",5,0.087,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:05:16,37,"LB","2uL"
"G8",6,0.087,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:06:16,36.9,"LB","2uL"
"G8",7,0.087,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:07:16,37,"LB","2uL"
"G8",8,0.087,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:08:16,37,"LB","2uL"
"G8",9,0.087,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:09:16,37,"LB","2uL"
"G8",10,0.087,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:10:16,37,"LB","2uL"
"G8",11,0.087,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:11:16,37,"LB","2uL"
"G8",12,0.087,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:12:16,37,"LB","2uL"
"G8",13,0.087,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:13:16,37,"LB","2uL"
"G8",14,0.087,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:14:16,37,"LB","2uL"
"G8",15,0.087,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:15:16,37,"LB","2uL"
"G8",20,0.087,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:04:16,37,"LB","2uL"
"G8",25,0.087,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:09:16,37,"LB","2uL"
"G8",30,0.087,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:14:16,37,"LB","2uL"
"G8",35,0.088,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:19:16,37,"LB","2uL"
"G8",40,0.088,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:24:16,37,"LB","2uL"
"G8",45,0.088,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:29:16,37,"LB","2uL"
"G8",50,0.089,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:34:16,37,"LB","2uL"
"G8",55,0.088,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:39:16,36.9,"LB","2uL"
"G8",60,0.088,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:44:16,37,"LB","2uL"
"G8",65,0.089,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:49:16,37,"LB","2uL"
"G8",70,0.089,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:54:16,37,"LB","2uL"
"G8",75,0.089,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:59:16,37,"LB","2uL"
"G8",85,0.09,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:09:16,37,"LB","2uL"
"G8",90,0.09,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:14:16,37,"LB","2uL"
"G8",95,0.091,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:19:16,37,"LB","2uL"
"G8",100,0.092,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:24:16,37,"LB","2uL"
"G8",105,0.092,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:29:16,37,"LB","2uL"
"G8",110,0.093,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:34:16,37,"LB","2uL"
"G8",115,0.094,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:39:16,37,"LB","2uL"
"G8",120,0.095,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:44:16,37,"LB","2uL"
"G8",125,0.097,"T6",45,"A","T6_A_45","T6_45",6,2023-01-14 00:49:16,37,"LB","2uL"
